file_index,file_name,page_index,page_count,filename_number,crop_number_guess,text_number_guess,date_guess,title_guess,crop_text,text_path,crop_path,page_path
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,24,69,3,,2,,,Bee lad wefan ee,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p024.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p024_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p024.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,25,69,3,4,2,20260223,,"/

4
ビンクンc) EE
SF SS      Niel
ea i? eat er bee) Ik",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p025.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p025_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p025.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,26,69,3,,9,,,")
a. “Hage
S      Be ポン     ) {Sa",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p026.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p026_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p026.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,27,69,3,,2,,,"クグ
SS ft ae
ングデムクージン
のジンクルー he    my",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p027.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p027_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p027.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,28,69,3,2,2,20260223,,"プ
でシクウンrs 。 2 EES
ey is. ye <7 UA
.     2 hl     | ae
Gs tae eee       fsa
K CPE          Bae aoa tt
A (27 ae",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p028.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p028_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p028.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,29,69,3,,2,,,")

}

ジ
ーーデー    EP ks,
ae Bae
pS et Ree
KD ss ea pale",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p029.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p029_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p029.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,30,69,3,5,2,20200223,,"}
TS
の SAE"" a > SV
A 5
ンクの9 Se ae",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p030.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p030_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p030.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,31,69,3,93,2,20260223,,"ae See SE ク   93
mm.      yp",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p031.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p031_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p031.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,32,69,3,2,2,20260223,,"REM gs 2 Pr
V8 Bey",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p032.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p032_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p032.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,33,69,3,,2,,,kis yo,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p033.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p033_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p033.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,34,69,3,59,8,20260223,,"アグが | 59
トー -ゃの",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p034.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p034_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p034.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,35,69,3,,2,,,"‘tgs   A      y
4の5た",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p035.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p035_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p035.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,36,69,3,2,2,20260223,,"Gr AF ae
So - a の2か 2
— SS         ンク
Ne IEA  i,  “ 4     nah
:         fe    PANS  iP   ン   A
9a}        y     と wel ky is
pera als",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p036.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p036_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p036.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,37,69,3,,2,,,"a
ates       splat",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p037.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p037_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p037.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,38,69,3,,4,,,")
ジ
Se  の
as?  pe SF
a         Ra      SZ
Br にてルス    :  J",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p038.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p038_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p038.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,39,69,3,4,2,20260223,,"4
ング >アーンジン
ーーズン   S     の0グ
“are
a De           erg
AS lite ae Oe teed SRR Clee",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p039.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p039_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p039.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,40,69,3,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p040.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p040_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p040.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,41,69,3,5,3,20260223,,"ESs \
ンダ Es さら4 アン
a ip      5 ie 9",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p041.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p041_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p041.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,42,69,3,5,3,,,"5
アン っ
J SS “ere   4
CF La ES oe      79
ー    5 Wa マク 、 Z
  - SN aS. A.    ee
6",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p042.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p042_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p042.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,43,69,3,2,1,,,"ピッ  p> SN
se            ie    ""algae
a pn! fe 2

ee     ASS

Pe     いたポリ        ti

I aay dale 2",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p043.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p043_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p043.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,44,69,3,,4,,,"\

}
LIA     aes
see    Me
KE     Seri ae ae ae
“ee    eet fof cif a |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p044.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p044_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p044.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,45,69,3,4,4,20260223,,"\
J
LS    y Sk
SST A LES
=        wd ae
+    MS 4 “se     1
ome    et もたれ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p045.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p045_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p045.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,46,69,3,,4,,,")
if
Sar OHI la pie",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p046.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p046_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p046.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,47,69,3,,4,,,"a)
y
ンー2",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p047.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p047_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p047.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,48,69,3,1,4,20260223,,;         1 Eee ene WG med pee tas,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p048.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p048_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p048.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,49,69,3,,4,,,"}
)
レン   D>     SOE
LG    Br Ss’
ご        a*      aw            A
r            と                   SA
meso          ecicy Bil ee Red ba
人",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p049.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p049_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p049.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,50,69,3,2,4,20260223,,"wi
\
2    の    アー ツン
シー      い    ンジジン
ーデて             “es a
     oY     クー    ‘
っ     Dine      4   +.
Tiere Ff ep",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p050.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p050_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p050.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,51,69,3,93,4,20260223,,"/
ーン
e   pe Ee   eK
っ の N       93

Ee <a

ee
Read    é              qi
>テ      ay                  iG |
8002た 4
が50    にニルVI USE|",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p051.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p051_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p051.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,52,69,3,3,1,20260223,,")
a     シン 2アデ スラ “impos AN
レシーーー      NS nee
3     ドン a ジー トン2 ¥  om",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p052.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p052_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p052.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,53,69,3,,4,,,"ンー アタ
SA sae Pearl |
Ree |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p053.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p053_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p053.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,54,69,3,,4,,,"リューーー       “a a
の2 シー / |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p054.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p054_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p054.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,55,69,3,9,1,20260223,,"LIS ES.
“-<yrer ee   SS OLE
pe cea    9    ye. ge
ーー         レス",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p055.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p055_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p055.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,56,69,3,5,5,20260223,,5                   IS,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p056.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p056_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p056.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,57,69,3,3,5,20260223,,"Bey <a Bak    105
ーー ee
3     oy
we    と            ae:
Re Wd        25 SSS SS hee ee",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p057.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p057_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p057.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,58,69,3,2,5,20260223,,"as    プ     KNと  PLー
a <M - | 107
IE pa ln PLS

ーー         2
ue        2 ン             aa

4 5系         Sis 2) eta ea
Pee eh eS fie   4]
PDN. 3 aM ted alae) PSH Ue",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p058.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p058_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p058.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,59,69,3,7,5,20260223,,"ュー    a.
cme 7 |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p059.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p059_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p059.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,60,69,3,,8,,,"}
/
ご           や     “a
eee              a  ~
OZ   Sp
i a.                      Was \
Cog a aa    |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p060.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p060_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p060.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,61,69,3,2,5,20260223,,"GAEL,      2     tc
ee          pate
RS          2
Rae ff fe",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p061.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p061_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p061.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,62,69,3,,5,,,"アーシン   ——
ーー        ER Ae
ご     SG    アース     i
‘    i             Bret i
be a
Dear ef ff.",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p062.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p062_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p062.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,63,69,3,2,5,20260223,,"—             ンー の人
a   %       MR 2",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p063.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p063_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p063.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,64,69,3,,5,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p064.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p064_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p064.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,65,69,3,5,6,,,"5   2ピンでアン  め

—     N   ZG

PENS os ag aera tied dl
ンク   gS     TRIS TET Redes",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p065.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p065_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p065.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,66,69,3,3,6,,,"a Le a PES | 123
*      ーー       ee ae
ee        <a   3 x
ee  ダンーー She Ie
ire ame 7 ha loge he
xe      RE ere ated ac Ae
mage    Saas  EAI PRA a
MEL? SOE    リたを5和5あか",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p066.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p066_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p066.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,67,69,3,,6,,,"ニンーー        Se FF
a    a ie
0 Pale",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p067.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p067_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p067.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,68,69,3,,6,,,"a= Lf ® So ea
a    Mee     ae
の ei eas",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p068.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p068_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p068.png
24,甲3 画像解析結果報告書 20260311 ＠坂上.pdf,69,69,3,,6,,,"ここ<             スシジス F
に    ン    GY       [PF",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/24_3_20260311_p069.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/24_3_20260311_p069_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/24_3_20260311_p069.png
25,甲30 捜査報告書 20260324 ＠署名要確認.pdf,1,5,30,,1,,供述調書,"の
‘=
>いて)
令和8年3月24日",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/25_30_20260324_p001.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/25_30_20260324_p001_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/25_30_20260324_p001.png
25,甲30 捜査報告書 20260324 ＠署名要確認.pdf,2,5,30,,4,,供述調書,"i平一家鈴木組になる。
「夫こと田村正宣、被害者自身のそれ
:した資料を入手したもので",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/25_30_20260324_p002.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/25_30_20260324_p002_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/25_30_20260324_p002.png
25,甲30 捜査報告書 20260324 ＠署名要確認.pdf,3,5,30,,3,,,し   「,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/25_30_20260324_p003.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/25_30_20260324_p003_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/25_30_20260324_p003.png
25,甲30 捜査報告書 20260324 ＠署名要確認.pdf,4,5,30,,1,,,"へ    ー ーー
ジグ
PY Se     :",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/25_30_20260324_p004.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/25_30_20260324_p004_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/25_30_20260324_p004.png
25,甲30 捜査報告書 20260324 ＠署名要確認.pdf,5,5,30,,1,,,PF人身家|,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/25_30_20260324_p005.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/25_30_20260324_p005_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/25_30_20260324_p005.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,1,29,4,,5,20260409,,i 。,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p001.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p001_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p001.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,2,29,4,,5,,,"<焼肉店「いたみ」に呼び出さ    |
トうとした時に、休みだったと
{」というパーに行くととにな",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p002.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p002_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p002.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,3,29,4,,5,,,"時間くらい付き合ってよ          |
から誘われたメッセージです。
'後、R ASに行きました。",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p003.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p003_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p003.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,4,29,4,,10,,,"世羅がいました。               |
Cこいたことと道路の真ん中に駐
導まられるかもしれないことを
く<クマに、車の照明を消して車",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p004.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p004_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p004.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,5,29,4,,1,,,":には覚えていません。
n、Dのソファ辺りにいたと思",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p005.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p005_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p005.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,6,29,4,,5,,,"填の壁の前に立たされました。      |
Lua
れ、冷静になってくれ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p006.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p006_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p006.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,7,29,4,,5,,,"こいるとか情報漏洩をしている
と何度も言いながら、私の顔を",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p007.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p007_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p007.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,8,29,4,,5,,,"一緒にいたんだ
:いでてたぞ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p008.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p008_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p008.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,9,29,4,,10,,,"包丁などを持ってくるように     |
うなお",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p009.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p009_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p009.png
26,甲4 供述調書 20260209 ＠吉田雄二.pdf,10,29,4,,5,,,"・てきました。           |
ト来であれば私と親父が直接話
れ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/26_4_20260209_p010.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/26_4_20260209_p010_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/26_4_20260209_p010.png
